country,company_name,stock_code,mapping_status,matched_name,evidence_type,source_1,source_2,source_3,confidence_or_score,notes
USA,CORE SCIENTIFIC,CORZ,mapped_exact_normalized,"Core Scientific, Inc. - Common Stock",current_mapping_row,NasdaqTrader nasdaqlisted,,,1.0,
USA,DAKTRONICS,DAKT,mapped_exact_normalized,"Daktronics, Inc. - Common Stock",current_mapping_row,NasdaqTrader nasdaqlisted,,,1.0,
USA,ERASCA,ERAS,mapped_exact_normalized,"Erasca, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GENEDX HOLDINGS A,WGS,mapped_exact_normalized,GeneDx Holdings Corp.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GIGACLOUD TECH (US),,needs_review,,current_mapping_row,,,,0.0,
USA,GLOBAL BUSINESS TRAVEL A,GBTG,mapped_exact_normalized,"Global Business Travel Group, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HARROW,HROW,mapped_exact_normalized,"HARROW, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HUMACYTE A,HUMA,mapped_exact_normalized,"Humacyte, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,IBOTTA,IBTA,mapped_exact_normalized,"Ibotta, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LENDINGTREE INC A,TREE,mapped_exact_normalized,"LendingTree, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LEXICON PHARMACEUTICALS,LXRX,mapped_exact_normalized,"LEXICON PHARMACEUTICALS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LIMBACH HOLDINGS,LMB,mapped_exact_normalized,"Limbach Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MILLER INDUSTRIES,MLR,mapped_exact_normalized,"Miller Industries, Inc. Common Stock",current_mapping_row,NasdaqTrader otherlisted,,,1.0,
USA,NB BANCORP,NBBK,mapped_exact_normalized,"NB Bancorp, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NUSCALE POWER,SMR,mapped_exact_normalized,NUSCALE POWER Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PACS GROUP,PACS,mapped_exact_normalized,"PACS Group, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PAGAYA TECH A (US),,needs_review,,current_mapping_row,,,,0.0,
USA,PULSE BIOSCIENCES,PLSE,mapped_exact_normalized,"PULSE BIOSCIENCES, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RUBRIK A,RBRK,mapped_exact_normalized,"Rubrik, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RUSH STREET INTERACT A,,needs_review,,current_mapping_row,,,,0.0,
USA,SAVERS VALUE VILLAGE INC,SVV,mapped_exact_normalized,"Savers Value Village, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,TRUMP MEDIA & TECH GRP,,needs_review,,current_mapping_row,,,,0.0,
USA,TYRA BIOSCIENCES,TYRA,mapped_exact_normalized,"Tyra Biosciences, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,UL SOLUTIONS A,ULS,mapped_exact_normalized,UL Solutions Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,UROGEN PHARMA(US),URGN,mapped_exact_normalized,UroGen Pharma Ltd.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ACCOLADE,,needs_review,,current_mapping_row,,,,0.0,
USA,ALTA EQUIPMENT GROUP,ALTG,mapped_exact_normalized,ALTA EQUIPMENT GROUP INC.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ALX ONCOLOGY HLDGS,,needs_review,,current_mapping_row,,,,0.0,
USA,ATN INTERNATIONAL,ATNI,mapped_exact_normalized,"ATN International, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BIOMEA FUSION,BMEA,mapped_exact_normalized,"Biomea Fusion, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CERENCE,CRNC,mapped_exact_normalized,Cerence Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CHEGG,CHGG,mapped_exact_normalized,"CHEGG, INC",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CS DISCO,LAW,mapped_exact_normalized,"CS Disco, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FUELCELL ENERGY,FCEL,mapped_exact_normalized,FUELCELL ENERGY INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GRAFTECH INTL,,needs_review,,current_mapping_row,,,,0.0,
USA,HILLEVAX INC,,needs_review,,current_mapping_row,,,,0.0,
USA,JOHNSON OUTDOORS A,JOUT,mapped_exact_normalized,JOHNSON OUTDOORS INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,KYVERNA THERAPEUTICS,KYTX,mapped_exact_normalized,"Kyverna Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MACROGENICS,MGNX,mapped_exact_normalized,MACROGENICS INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MULTIPLAN A,,needs_review,,current_mapping_row,,,,0.0,
USA,NEVRO,,needs_review,,current_mapping_row,,,,0.0,
USA,ORASURE TECHNOLOGIES,OSUR,mapped_exact_normalized,ORASURE TECHNOLOGIES INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RESOURCES CONNECTION,RGP,mapped_exact_normalized,"RESOURCES CONNECTION, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SERITAGE GROWTH PPTYS A,,needs_review,,current_mapping_row,,,,0.0,
USA,TOURMALINE BIO,,needs_review,,current_mapping_row,,,,0.0,
USA,TTEC HOLDINGS,TTEC,mapped_exact_normalized,"TTEC Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,XPERI,XPER,mapped_exact_normalized,Xperi Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ZENTALIS PHARMACEUTICALS,ZNTL,mapped_exact_normalized,"Zentalis Pharmaceuticals, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
TAIWAN,CHENMING ELECTRONIC TECH,3013,verified_tw_current_round7,Chenming Electronic Tech. Corp.,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `Chenming Electronic Tech. Corp.`/3013.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: UNEEC | 晟銘電 | 晟銘電子科技股份有限公司,,,1.0000,
TAIWAN,ELITE ADVANCED LASER,3450,verified_tw_current_round7,Elite Advanced Laser Corporation,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `Elite Advanced Laser Corporation`/3450.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ELASER | 聯鈞 | 聯鈞光電股份有限公司,,,1.0000,
TAIWAN,ERIS TECHNOLOGY,3675,verified_tw_reference_fuzzy,Eris Tech,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.95,
TAIWAN,G SHANK ENTERPRISE CO,2476,verified_tw_current_round7,"G-SHANK Enterprise Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `G-SHANK Enterprise Co., Ltd.`/2476.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GS | 鉅祥 | 鉅祥企業股份有限公司",,,1.0000,
TAIWAN,HUANG HSIANG CONST,2545,verified_tw_reference_fuzzy,HUANG HSIANG,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9567,
TAIWAN,HWANG CHANG GENERAL CONS,2543,verified_tw_reference_fuzzy,HWANG CHANG,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9358,
TAIWAN,JESS-LINK PRODUCTS CO,6197,verified_tw_current_round7,"Jess-link Products Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `Jess-link Products Co., Ltd.`/6197.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: JPC | 佳必琪 | 佳必琪國際股份有限公司",,,1.0000,
TAIWAN,LUMOSA THERAPEUTICS,6535,verified_tw_reference_fuzzy,LUMOSA,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9216,
TAIWAN,PHOENIX SILICON,8028,verified_tw_current_round7,Phoenix Silicon International Corporation,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `Phoenix Silicon International Corporation`/8028.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: PSI | 昇陽半導體 | 昇陽國際半導體股份有限公司,,,1.0000,
TAIWAN,SOLOMON TECHNOLOGY,2359,verified_tw_reference_fuzzy,SOLOMON,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9289,
TAIWAN,TYC BROTHER INDUSTRIAL,1522,verified_tw_current_round7,"TYC Brother Industrial Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `TYC Brother Industrial Co., Ltd.`/1522.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TYC | 堤維西 | 堤維西交通工業股份有限公司",,,1.0000,
TAIWAN,UNIVERSAL MICROWAVE TECH,3491,verified_tw_current_round7,"Universal Microwave Technology, Inc.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `Universal Microwave Technology, Inc.`/3491.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: UMT | 昇達科 | 昇達科技股份有限公司",,,1.0000,
TAIWAN,YEASHIN INTL DEV,5213,verified_tw_reference_fuzzy,YeaShin,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9337,
TAIWAN,TAIWAN FAMILYMART,5903,verified_tw_reference_fuzzy,FamilyMart,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9188,
USA,AEBI SCHMIDT,,needs_review,,current_mapping_row,,,,0.0,
USA,AEVA TECHNOLOGIES,AEVA,mapped_exact_normalized,"Aeva Technologies, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,AKEBIA THERAPEUTICS,AKBA,mapped_exact_normalized,"Akebia Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,AMPRIUS TECH,,needs_review,,current_mapping_row,,,,0.0,
USA,ARDENT HEALTH,ARDT,mapped_exact_normalized,"Ardent Health, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BIT DIGITAL (US),BTBT,mapped_exact_normalized,"Bit Digital, Inc",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BLACKSKY TECH A,,needs_review,,current_mapping_row,,,,0.0,
USA,CIDARA THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,FARO TECHNOLOGIES,,needs_review,,current_mapping_row,,,,0.0,
USA,GALAXY DIGITAL (US),GLXY,mapped_exact_normalized,Galaxy Digital Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HINGE HEALTH A,HNGE,mapped_exact_normalized,"Hinge Health, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HUDSON PACIFIC PPTYS,,needs_review,,current_mapping_row,,,,0.0,
USA,INDIE SEMICONDUCTOR A,INDI,mapped_exact_normalized,"indie Semiconductor, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,KALVISTA PHARMACEUTICALS,KALV,mapped_exact_normalized,"KalVista Pharmaceuticals, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LINEAGE,LINE,mapped_exact_normalized,"Lineage, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MICROVAST HOLDINGS,MVST,mapped_exact_normalized,"Microvast Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MNTN A,MNTN,mapped_exact_normalized,"MNTN, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NAVITAS SEMICONDUCTOR,NVTS,mapped_exact_normalized,Navitas Semiconductor Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NIAGEN BIOSCIENCE,NAGE,mapped_exact_normalized,"Niagen Bioscience, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NLIGHT,LASR,mapped_exact_normalized,"NLIGHT, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,OIL DRI CORP AMERICA,,needs_review,,current_mapping_row,,,,0.0,
USA,ORIC PHARMACEUTICALS,ORIC,mapped_exact_normalized,"Oric Pharmaceuticals, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,OUSTER,OUST,mapped_exact_normalized,"Ouster, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PORCH GROUP A,PRCH,mapped_exact_normalized,"Porch Group, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,POWER SOLUTIONS INTL,,needs_review,,current_mapping_row,,,,0.0,
USA,RED CAT HOLDINGS INC,RCAT,mapped_exact_normalized,"Red Cat Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SANA BIOTECHNOLOGY,SANA,mapped_exact_normalized,"Sana Biotechnology, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SHARPLINK GAMING,,needs_review,,current_mapping_row,,,,0.0,
USA,SMARTSTOP SELF STOR REIT,,needs_review,,current_mapping_row,,,,0.0,
USA,THREDUP A,TDUP,mapped_exact_normalized,ThredUp Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,TREVI THERAPEUTICS,TRVI,mapped_exact_normalized,"Trevi Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,USA RARE EARTH,USAR,mapped_exact_normalized,"USA Rare Earth, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,WILLDAN GROUP,WLDN,mapped_exact_normalized,"Willdan Group, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,XERIS BIOPHARMA HOLDINGS,XERS,mapped_exact_normalized,"Xeris Biopharma Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ANTERIX,ATEX,mapped_exact_normalized,Anterix Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,B&G FOODS,BGS,mapped_exact_normalized,"B&G Foods, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BIOVENTUS,BVS,mapped_exact_normalized,Bioventus Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BOSTON OMAHA A,BOC,mapped_exact_normalized,BOSTON OMAHA Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BUTTERFLY NETWORK A,BFLY,mapped_exact_normalized,"Butterfly Network, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CAPRICOR THERAPEUTICS,CAPR,mapped_exact_normalized,"CAPRICOR THERAPEUTICS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CROSS COUNTRY HEALTHCARE,CCRN,mapped_exact_normalized,CROSS COUNTRY HEALTHCARE INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CYTEK BIOSCIENCES,CTKB,mapped_exact_normalized,"Cytek Biosciences, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FORTREA HOLDINGS,FTRE,mapped_exact_normalized,Fortrea Holdings Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,JACK IN THE BOX,JACK,mapped_exact_normalized,JACK IN THE BOX INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,JELD WEN HOLDING,JELD,mapped_exact_normalized,"JELD-WEN Holding, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,KRONOS WORLDWIDE,KRO,mapped_exact_normalized,KRONOS WORLDWIDE INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MESA LABORATORIES,MLAB,mapped_exact_normalized,MESA LABORATORIES INC /CO/,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MONRO,MNRO,mapped_exact_normalized,"MONRO, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ORTHOFIX MEDICAL,OFIX,mapped_exact_normalized,Orthofix Medical Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PROTHENA CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,ROCKET COMPANIES A,RKT,mapped_exact_normalized,"Rocket Companies, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ROCKET PHARMACEUTICALS,RCKT,mapped_exact_normalized,"ROCKET PHARMACEUTICALS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RXSIGHT,RXST,mapped_exact_normalized,"RxSight, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SAVARA,SVRA,mapped_exact_normalized,Savara Inc,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SELECTQUOTE,SLQT,mapped_exact_normalized,"SelectQuote, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SIMULATIONS PLUS,SLP,mapped_exact_normalized,"Simulations Plus, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SMITH & WESSON BRANDS,SWBI,mapped_exact_normalized,"SMITH & WESSON BRANDS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,WABASH NATIONAL CORP,WNC,mapped_exact_normalized,WABASH NATIONAL Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,YORK WATER CO,YORW,mapped_exact_normalized,YORK WATER CO,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ZIPRECRUITER A,ZIP,mapped_exact_normalized,"ZIPRECRUITER, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
TAIWAN,ABLEPRINT TECHNOLOGY,7734,verified_tw_yahoo_google_round8b,"AblePrint Technology Co., Ltd. / 印能科技",current_mapping_row,Round8b Company IR says MOPS stock code 7734; Yahoo Finance 7734.TWO / StockAnalysis TPEX:7734.,,,0.98,
TAIWAN,FIRST HI TEC ENTERPRISE,5439,verified_tw_current_round7,"First Hi-tec Enterprise Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `First Hi-tec Enterprise Co., Ltd.`/5439.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FHt | 高技 | 高技企業股份有限公司",,,1.0000,
TAIWAN,FULLTECH FIBER GLASS,1815,verified_tw_current_round7,Fulltech Fiber Glass Corp.,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `Fulltech Fiber Glass Corp.`/1815.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FFG | 富喬 | 富喬工業股份有限公司,,,1.0000,
TAIWAN,MEGA UNION TECHNOLOGY,6944,verified_tw_reference_fuzzy,Mega Union,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9376,
TAIWAN,WISELINK,8932,mapped_exact_normalized,Wiselink,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,CHUNG HWA PULP CORP,4205,verified_tw_reference_fuzzy,CHUNG HWA,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9543,
USA,ALASKA AIR GROUP,ALK,mapped_exact_normalized,"ALASKA AIR GROUP, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,4D MOLECULAR,,needs_review,,current_mapping_row,,,,0.0,
USA,ARDELYX,ARDX,mapped_exact_normalized,"ARDELYX, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ARHAUS A,ARHS,mapped_exact_normalized,"Arhaus, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BIOHAVEN,BHVN,mapped_exact_normalized,Biohaven Ltd.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BLUE BIRD (US),BLBD,mapped_exact_normalized,Blue Bird Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BLUEGREEN VAC HLD,,needs_review,,current_mapping_row,,,,0.0,
USA,COMPASS THERAPEUTICS,CMPX,mapped_exact_normalized,"Compass Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CYMABAY THERAPEUTICS,CBAY,verified_us_web_high_confidence,"CymaBay Therapeutics, Inc.",current_mapping_row,web_verified_round2:https://www.sec.gov/Archives/edgar/data/1042074/000119312524031185/d791540dex991.htm,,,0.98,
USA,DISTRIBUTION SOLN GRP,,needs_review,,current_mapping_row,,,,0.0,
USA,EVERQUOTE A,EVER,mapped_exact_normalized,"EverQuote, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,F&G ANNUITIES & LIFE,FG,mapped_exact_normalized,"F&G Annuities & Life, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HASHICORP A,,needs_review,,current_mapping_row,,,,0.0,
USA,IVANHOE ELECTRIC,IE,mapped_exact_normalized,Ivanhoe Electric Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,JANUX THERAPEUTICS,JANX,mapped_exact_normalized,"Janux Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,OIL STATES INTERNATIONAL,OIS,mapped_exact_normalized,"OIL STATES INTERNATIONAL, INC",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,POSEIDA THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,PRIME MEDICINE,PRME,mapped_exact_normalized,"Prime Medicine, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SATIXFY COMMUNICATIONS,,needs_review,,current_mapping_row,,,,0.0,
USA,SENTINELONE INC A,S,mapped_exact_normalized,"SentinelOne, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SIGHT SCIENCES,SGHT,mapped_exact_normalized,"Sight Sciences, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SYMBOTIC A,SYM,mapped_exact_normalized,Symbotic Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,TIPTREE,TIPT,mapped_exact_normalized,TIPTREE INC.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,VIKING THERAPEUTICS,VKTX,mapped_exact_normalized,"Viking Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ZYMEWORKS (US),ZYME,mapped_exact_normalized,Zymeworks Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ZYNEX,,needs_review,,current_mapping_row,,,,0.0,
USA,908 DEVICES,MASS,mapped_exact_normalized,908 Devices Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ALTO INGREDIENTS INC,ALTO,mapped_exact_normalized,"Alto Ingredients, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
