country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status,is_verified_mapping,universe_match,universe_checked,backtest_ready_mapping
USA,WEBSTER FINANCIAL CORP,WBS,WEBSTER FINANCIAL CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,WHIRLPOOL CORP,WHR,Whirlpool Corporation Common Stock,NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,ALCHIP TECHNOLOGIES,3661,Alchip,FinLab company_basic_info:英文簡稱,0.9216,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,BATH & BODY WORKS,BBWI,"Bath & Body Works, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CHORD ENERGY CORP,CHRD,Chord Energy Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,INTL GAMES SYSTEM C,3293,"International Games System Co., Ltd. / 鈊象",Round8 Yahoo Finance query: International Games System -> 3293.TWO,0.99,verified_tw_yahoo_google_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,JENTECH PRECISION INDL,3653,JENTECH,FinLab company_basic_info:英文簡稱,0.9218,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,AMRIZE (US),AMRZ,Amrize Ltd,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ASTERA LABS,ALAB,"Astera Labs, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BLOOM ENERGY CORP A,BE,Bloom Energy Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CIENA CORP,CIEN,CIENA CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,COMFORT SYSTEMS USA,FIX,COMFORT SYSTEMS USA INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,COREWEAVE A,CRWV,"CoreWeave, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CREDO TECHNOLOGY,CRDO,Credo Technology Group Holding Ltd,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ECHOSTAR HOLDING A,SATS,EchoStar CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,INSMED,INSM,INSMED Inc,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,IONQ,IONQ,"IonQ, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,AKAMAI TECHNOLOGIES,AKAM,AKAMAI TECHNOLOGIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,REVVITY,RVTY,"REVVITY, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,U-HAUL HOLDING NV,UHAL,U-Haul Holding Co /NV/,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,ASPEED TECHNOLOGY,5274,ASPEED,FinLab company_basic_info:英文簡稱,0.9253,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,BIZLINK HOLDING,3665,BizLink Holding Inc.,Round7 current-code discovery: Yahoo Finance search matched `BizLink Holding Inc.`/3665.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: BHI (BizLink) | 貿聯-KY | 貿聯控股(BizLink Holding Inc.),1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CHROMA ATE,2360,CHROMA,FinLab company_basic_info:英文簡稱,0.95,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GOLD CIRCUIT ELECTRONICS,2368,Gold Circuit Electronics Ltd.,Round7 current-code discovery: Yahoo Finance search matched `Gold Circuit Electronics Ltd.`/2368.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GCE | 金像電 | 金像電子(股)公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KING YUAN ELECTRONICS CO,2449,"King Yuan Electronics Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `King Yuan Electronics Co., Ltd.`/2449.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: KYEC | 京元電子 | 京元電子股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ACER,2353,ACER,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,AUO CORP,2409,AUO,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SYNNEX TECHNOLOGY INTL,2347,Synnex,FinLab company_basic_info:英文簡稱,0.9173,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,APPLIED DIGITAL,APLD,Applied Digital Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ARCHER AVIATION A,ACHR,Archer Aviation Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ATLAS ENERGY SOLUTIONS A,AESI,Atlas Energy Solutions Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BEL FUSE B,BELFA,Bel Fuse Inc. - Class A Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CABALETTA BIO,CABA,"Cabaletta Bio, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CANTALOUPE,CTLP,"CANTALOUPE, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CLEANSPARK,CLSK,"CLEANSPARK, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DIGIMARC CORP,DMRC,Digimarc Corporation - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DISC MEDICINE,IRON,"Disc Medicine, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FUBOTV,FUBO,FuboTV Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GREENE COUNTY BANCORP,GCBC,GREENE COUNTY BANCORP INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HOLLEY,HLLY,Holley Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HOVNANIAN ENTERPRISES A,HOV,HOVNANIAN ENTERPRISES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,IRADIMED CORP,IRMD,IRADIMED CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LANZATECH GLOBAL,LNZA,"LanzaTech Global, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ORGANOGENESIS A,ORGO,Organogenesis Holdings Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,POWELL INDUSTRIES,POWL,POWELL INDUSTRIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TERAWULF,WULF,TERAWULF INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,VERA THERAPEUTICS A,VERA,"Vera Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,WEAVE COMMUNICATIONS,WEAV,"Weave Communications, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,KARYOPHARM THERAPEUTICS,KPTI,Karyopharm Therapeutics Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PROFRAC HOLDING A,ACDC,ProFrac Holding Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,ABILITY OPTO ELECTRONICS,3362,"Ability Opto-Electronics Technology Co.,Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Ability Opto-Electronics Technology Co.,Ltd.`/3362.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ABILITY | 先進光 | 先進光電科技股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ACTER CO,5536,ACTER,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,AMBASSADOR HOTEL (THE),2704,"The Ambassador Hotel, Ltd. / 國賓",Round8 Yahoo Finance query: Ambassador Hotel Taiwan -> 2704.TW,0.99,verified_tw_yahoo_google_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CENTRAL REINSURANCE,2851,Central Re,FinLab company_basic_info:英文簡稱,0.9426,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CHANNEL WELL TECH CO,3078,"Channel Well Technology Co.,Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Channel Well Technology Co.,Ltd.`/3078.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CWT | 僑威 | 僑威科技股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CHENBRO MICOM,8210,CHENBRO,FinLab company_basic_info:英文簡稱,0.9438,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,DEPO AUTO PARTS INDL CO,6605,"Depo Auto Parts Industrial Co., Ltd. / 帝寶",Round8 Yahoo Finance query: Depo Auto Parts Industrial -> 6605.TW,0.99,verified_tw_yahoo_google_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,EVERGREEN AVIATION TECH,2645,Evergreen Aviation Technologies Corporation,Round7 current-code discovery: Yahoo Finance search matched `Evergreen Aviation Technologies Corporation`/2645.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: EGAT | 長榮航太 | 長榮航太科技股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,IBASE TECHNOLOGY,8050,IBASE,FinLab company_basic_info:英文簡稱,0.9213,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KENMEC MECHANICAL ENGR,6125,KENMEC,FinLab company_basic_info:英文簡稱,0.9173,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,L&K ENGINEERING CO,6139,L & K,FinLab company_basic_info:英文簡稱,0.9268,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,LUXNET CORP,4979,LuxNet,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ORIENT SEMICONDUCTOR ELE,2329,"Orient Semiconductor Electronics, Limited","Round7 current-code discovery: Yahoo Finance search matched `Orient Semiconductor Electronics, Limited`/2329.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: OSE | 華泰 | 華泰電子股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,QUANTA STORAGE,6188,Quanta Storage Inc.,Round7 current-code discovery: Yahoo Finance search matched `Quanta Storage Inc.`/6188.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: QSI | 廣明 | 廣明光電股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SUNONWEALTH ELEC MACHINE,2421,"Sunonwealth Electric Machine Industry Co., Ltd. / 建準",Round8 Yahoo Finance query: Sunonwealth Electric Machine -> 2421.TW,0.99,verified_tw_yahoo_google_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ZILLTEK TECHNOLOGY,6679,ZILLTEK,FinLab company_basic_info:英文簡稱,0.9289,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,RDC SEMICONDUCTOR CO,3228,"RDC Semiconductor Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `RDC Semiconductor Co., Ltd.`/3228.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: RDC | 金麗科 | 金麗科技股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SESODA CORP,1708,SESODA,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,AMERICAN SUPERCONDUCTOR,AMSC,American Superconductor Corporation - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ARBUTUS BIOPHARMA CORP,ABUS,Arbutus Biopharma Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BLEND LABS A,BLND,"Blend Labs, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CAREDX,CDNA,"CareDx, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CORE SCIENTIFIC,CORZ,"Core Scientific, Inc. - Common Stock",NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DAKTRONICS,DAKT,"Daktronics, Inc. - Common Stock",NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ERASCA,ERAS,"Erasca, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GENEDX HOLDINGS A,WGS,GeneDx Holdings Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GLOBAL BUSINESS TRAVEL A,GBTG,"Global Business Travel Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HARROW,HROW,"HARROW, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HUMACYTE A,HUMA,"Humacyte, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,IBOTTA,IBTA,"Ibotta, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LENDINGTREE INC A,TREE,"LendingTree, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LEXICON PHARMACEUTICALS,LXRX,"LEXICON PHARMACEUTICALS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LIMBACH HOLDINGS,LMB,"Limbach Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MILLER INDUSTRIES,MLR,"Miller Industries, Inc. Common Stock",NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NB BANCORP,NBBK,"NB Bancorp, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NUSCALE POWER,SMR,NUSCALE POWER Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PACS GROUP,PACS,"PACS Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PULSE BIOSCIENCES,PLSE,"PULSE BIOSCIENCES, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,RUBRIK A,RBRK,"Rubrik, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SAVERS VALUE VILLAGE INC,SVV,"Savers Value Village, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TYRA BIOSCIENCES,TYRA,"Tyra Biosciences, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,UL SOLUTIONS A,ULS,UL Solutions Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,UROGEN PHARMA(US),URGN,UroGen Pharma Ltd.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ALTA EQUIPMENT GROUP,ALTG,ALTA EQUIPMENT GROUP INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ATN INTERNATIONAL,ATNI,"ATN International, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BIOMEA FUSION,BMEA,"Biomea Fusion, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CERENCE,CRNC,Cerence Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CHEGG,CHGG,"CHEGG, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CS DISCO,LAW,"CS Disco, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FUELCELL ENERGY,FCEL,FUELCELL ENERGY INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,JOHNSON OUTDOORS A,JOUT,JOHNSON OUTDOORS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,KYVERNA THERAPEUTICS,KYTX,"Kyverna Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MACROGENICS,MGNX,MACROGENICS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ORASURE TECHNOLOGIES,OSUR,ORASURE TECHNOLOGIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,RESOURCES CONNECTION,RGP,"RESOURCES CONNECTION, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TTEC HOLDINGS,TTEC,"TTEC Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,XPERI,XPER,Xperi Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ZENTALIS PHARMACEUTICALS,ZNTL,"Zentalis Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,CHENMING ELECTRONIC TECH,3013,Chenming Electronic Tech. Corp.,Round7 current-code discovery: Yahoo Finance search matched `Chenming Electronic Tech. Corp.`/3013.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: UNEEC | 晟銘電 | 晟銘電子科技股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ELITE ADVANCED LASER,3450,Elite Advanced Laser Corporation,Round7 current-code discovery: Yahoo Finance search matched `Elite Advanced Laser Corporation`/3450.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ELASER | 聯鈞 | 聯鈞光電股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ERIS TECHNOLOGY,3675,Eris Tech,FinLab company_basic_info:英文簡稱,0.95,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,G SHANK ENTERPRISE CO,2476,"G-SHANK Enterprise Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `G-SHANK Enterprise Co., Ltd.`/2476.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GS | 鉅祥 | 鉅祥企業股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,HUANG HSIANG CONST,2545,HUANG HSIANG,FinLab company_basic_info:英文簡稱,0.9567,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
